data,cota_obs_cm
2015-06-22,117.0
2015-06-23,116.0
2015-06-24,109.0
2015-06-25,105.0
2015-06-26,105.0
2015-06-27,111.0
2015-06-28,118.0
2015-06-29,126.0
2015-06-30,141.0
2015-07-01,141.0
2015-07-02,124.0
2015-07-03,122.0
2015-07-04,118.0
2015-07-05,116.0
2015-07-06,111.0
2015-07-07,106.0
2015-07-08,148.0
2015-07-09,150.0
2015-07-10,141.0
2015-07-11,186.0
2015-07-12,175.0
2015-07-13,192.0
2015-07-14,187.0
2015-07-15,182.0
2015-07-16,168.0
2015-07-17,196.0
2015-07-18,196.0
2015-07-19,189.0
2015-07-20,191.0
2015-07-21,190.0
2015-07-22,175.0
2015-07-23,161.0
2015-07-24,155.0
2015-07-25,169.0
2015-07-26,161.0
2015-07-27,154.0
2015-07-28,150.0
2015-07-29,145.0
2015-07-30,137.0
2015-07-31,126.0
2015-08-01,116.0
2015-08-02,112.0
2015-08-03,110.0
2015-08-04,109.0
2015-08-05,107.0
2015-08-06,106.0
2015-08-07,104.0
2015-08-08,102.0
2015-08-09,101.0
2015-08-10,100.0
2015-08-11,98.0
2015-08-12,98.0
2015-08-13,97.0
2015-08-14,96.0
2015-08-15,95.0
2015-08-16,92.0
2015-08-17,91.0
2015-08-18,90.0
2015-08-19,90.0
2015-08-20,91.0
2015-08-21,90.0
2015-08-22,89.0
2015-08-23,91.0
2015-08-24,94.0
2015-08-25,95.0
2015-08-26,101.0
2015-08-27,113.0
2015-08-28,109.0
2015-08-29,106.0
2015-08-30,100.0
2015-08-31,95.0
2015-09-01,88.0
2015-09-02,83.0
2015-09-03,95.0
2015-09-04,117.0
2015-09-05,116.0
2015-09-06,118.0
2015-09-07,116.0
2015-09-08,137.0
2015-09-09,151.0
2015-09-10,143.0
2015-09-11,153.0
2015-09-12,151.0
2015-09-13,148.0
2015-09-14,138.0
2015-09-15,125.0
2015-09-16,113.0
2015-09-17,104.0
2015-09-18,98.0
2015-09-19,97.0
2015-09-20,93.0
2015-09-21,90.0
2015-09-22,89.0
2015-09-23,87.0
2015-09-24,84.0
2015-09-25,83.0
2015-09-26,84.0
2015-09-27,100.0
2015-09-28,114.0
2015-09-29,117.0
2015-09-30,120.0
2015-10-01,118.0
2015-10-02,111.0
2015-10-03,140.0
2015-10-04,127.0
2015-10-05,122.0
2015-10-06,118.0
2015-10-07,107.0
2015-10-08,101.0
2015-10-09,149.0
2015-10-10,144.0
2015-10-11,141.0
2015-10-12,188.0
2015-10-13,179.0
2015-10-14,176.0
2015-10-15,167.0
2015-10-16,157.0
2015-10-17,143.0
2015-10-18,130.0
2015-10-19,116.0
2015-10-20,112.0
2015-10-21,140.0
2015-10-22,185.0
2015-10-23,212.0
2015-10-24,220.0
2015-10-25,221.0
2015-10-26,193.0
2015-10-27,173.0
2015-10-28,158.0
2015-10-29,151.0
2015-10-30,150.0
2015-10-31,148.0
2015-11-01,165.0
2015-11-02,209.0
2015-11-03,195.0
2015-11-04,186.0
2015-11-05,182.0
2015-11-06,204.0
2015-11-07,197.0
2015-11-08,196.0
2015-11-09,188.0
2015-11-10,179.0
2015-11-11,182.0
2015-11-12,171.0
2015-11-13,161.0
2015-11-14,156.0
2015-11-15,157.0
2015-11-16,158.0
2015-11-17,153.0
2015-11-18,146.0
2015-11-19,143.0
2015-11-20,161.0
2015-11-21,156.0
2015-11-22,160.0
2015-11-23,188.0
2015-11-24,198.0
2015-11-25,222.0
2015-11-26,218.0
2015-11-27,201.0
2015-11-28,184.0
2015-11-29,177.0
2015-11-30,186.0
2015-12-01,183.0
2015-12-02,177.0
2015-12-03,190.0
2015-12-04,193.0
2015-12-05,200.0
2015-12-06,219.0
2015-12-07,209.0
2015-12-08,200.0
2015-12-09,191.0
2015-12-10,188.0
2015-12-11,177.0
2015-12-12,167.0
2015-12-13,160.0
2015-12-14,151.0
2015-12-15,147.0
2015-12-16,142.0
2015-12-17,140.0
2015-12-18,137.0
2015-12-19,154.0
2015-12-20,231.0
2015-12-21,237.0
2015-12-22,235.0
2015-12-23,205.0
2015-12-24,185.0
2015-12-25,195.0
2015-12-26,227.0
2015-12-27,246.0
2015-12-28,265.0
2015-12-29,255.0
2015-12-30,239.0
2015-12-31,213.0
2016-01-01,203.0
2016-01-02,206.0
2016-01-03,202.0
2016-01-04,192.0
2016-01-05,187.0
2016-01-06,187.0
2016-01-07,184.0
2016-01-08,177.0
2016-01-09,166.0
2016-01-10,210.0
2016-01-11,233.0
2016-01-12,266.0
2016-01-13,251.0
2016-01-14,222.0
2016-01-15,199.0
2016-01-16,181.0
2016-01-17,170.0
2016-01-18,160.0
2016-01-19,153.0
2016-01-20,147.0
2016-01-21,142.0
2016-01-22,137.0
2016-01-23,133.0
2016-01-24,128.0
2016-01-25,130.0
2016-01-26,137.0
2016-01-27,158.0
2016-01-28,175.0
2016-01-29,177.0
2016-01-30,196.0
2016-01-31,175.0
2016-02-01,168.0
2016-02-02,215.0
2016-02-03,210.0
2016-02-04,187.0
2016-02-05,223.0
2016-02-06,248.0
2016-02-07,216.0
2016-02-08,207.0
2016-02-09,182.0
2016-02-10,182.0
2016-02-11,216.0
2016-02-12,191.0
2016-02-13,190.0
2016-02-14,181.0
2016-02-15,178.0
2016-02-16,176.0
2016-02-17,179.0
2016-02-18,207.0
2016-02-19,217.0
2016-02-20,215.0
2016-02-21,188.0
2016-02-22,206.0
2016-02-23,203.0
2016-02-24,201.0
2016-02-25,200.0
2016-02-26,185.0
2016-02-27,167.0
2016-02-28,160.0
2016-02-29,158.0
2016-03-01,159.0
2016-03-02,149.0
2016-03-03,148.0
2016-03-04,145.0
2016-03-05,138.0
2016-03-06,133.0
2016-03-07,130.0
2016-03-08,127.0
2016-03-09,122.0
2016-03-10,142.0
2016-03-11,131.0
2016-03-12,123.0
2016-03-13,120.0
2016-03-14,115.0
2016-03-15,111.0
2016-03-16,108.0
2016-03-17,105.0
2016-03-18,100.0
2016-03-19,98.0
2016-03-20,104.0
2016-03-21,98.0
2016-03-22,98.0
2016-03-23,100.0
2016-03-24,98.0
2016-03-25,97.0
2016-03-26,95.0
2016-03-27,95.0
2016-03-28,91.0
2016-03-29,96.0
2016-03-30,97.0
2016-03-31,97.0
2016-04-01,102.0
2016-04-02,98.0
2016-04-03,97.0
2016-04-04,97.0
2016-04-05,99.0
2016-04-06,94.0
2016-04-07,90.0
2016-04-08,86.0
2016-04-09,87.0
2016-04-10,91.0
2016-04-11,93.0
2016-04-12,92.0
2016-04-13,83.0
2016-04-14,79.0
2016-04-15,77.0
2016-04-16,73.0
2016-04-17,83.0
2016-04-18,73.0
2016-04-19,72.0
2016-04-20,67.0
2016-04-21,66.0
2016-04-22,67.0
2016-04-23,85.0
2016-04-24,78.0
2016-04-25,70.0
2016-04-26,120.0
2016-04-27,116.0
2016-04-28,111.0
2016-04-29,95.0
2016-04-30,79.0
2016-05-01,68.0
2016-05-02,68.0
2016-05-03,63.0
2016-05-04,63.0
2016-05-05,66.0
2016-05-06,66.0
2016-05-07,70.0
2016-05-08,75.0
2016-05-09,71.0
2016-05-10,78.0
2016-05-11,79.0
2016-05-12,84.0
2016-05-13,82.0
2016-05-14,83.0
2016-05-15,74.0
2016-05-16,104.0
2016-05-17,97.0
2016-05-18,91.0
2016-05-19,74.0
2016-05-20,85.0
2016-05-21,145.0
2016-05-22,168.0
2016-05-23,189.0
2016-05-24,179.0
2016-05-25,178.0
2016-05-26,161.0
2016-05-27,141.0
2016-05-28,115.0
2016-05-29,102.0
2016-05-30,98.0
2016-05-31,96.0
2016-06-01,91.0
2016-06-02,176.0
2016-06-03,166.0
2016-06-04,151.0
2016-06-05,150.0
2016-06-06,144.0
2016-06-07,117.0
2016-06-08,105.0
2016-06-09,94.0
2016-06-10,89.0
2016-06-11,86.0
2016-06-12,84.0
2016-06-13,82.0
2016-06-14,80.0
2016-06-15,79.0
2016-06-16,79.0
2016-06-17,78.0
2016-06-18,97.0
2016-06-19,106.0
2016-06-20,107.0
2016-06-21,128.0
2016-06-22,172.0
2016-06-23,189.0
2016-06-24,197.0
2016-06-25,190.0
2016-06-26,161.0
2016-06-27,148.0
2016-06-28,102.0
2016-06-29,98.0
2016-06-30,91.0
2016-07-01,89.0
2016-07-02,87.0
2016-07-03,85.0
2016-07-04,84.0
2016-07-05,83.0
2016-07-06,81.0
2016-07-07,81.0
2016-07-08,79.0
2016-07-09,78.0
2016-07-10,76.0
2016-07-11,75.0
2016-07-12,74.0
2016-07-13,153.0
2016-07-14,148.0
2016-07-15,139.0
2016-07-16,174.0
2016-07-17,167.0
2016-07-18,159.0
2016-07-19,170.0
2016-07-20,147.0
2016-07-21,111.0
2016-07-22,95.0
2016-07-23,97.0
2016-07-24,98.0
2016-07-25,94.0
2016-07-26,86.0
2016-07-27,82.0
2016-07-28,80.0
2016-07-29,79.0
2016-07-30,79.0
2016-07-31,81.0
2016-08-01,78.0
2016-08-02,75.0
2016-08-03,73.0
2016-08-04,73.0
2016-08-05,74.0
2016-08-06,74.0
2016-08-07,74.0
2016-08-08,83.0
2016-08-09,90.0
2016-08-10,85.0
2016-08-11,81.0
2016-08-12,80.0
2016-08-13,78.0
2016-08-14,78.0
2016-08-15,78.0
2016-08-16,78.0
2016-08-17,86.0
2016-08-18,119.0
2016-08-19,120.0
2016-08-20,176.0
2016-08-21,226.0
2016-08-22,237.0
2016-08-23,230.0
2016-08-24,202.0
2016-08-25,170.0
2016-08-26,138.0
2016-08-27,107.0
2016-08-28,98.0
2016-08-29,94.0
2016-08-30,91.0
2016-08-31,95.0
2016-09-01,91.0
2016-09-02,87.0
2016-09-03,106.0
2016-09-04,195.0
2016-09-05,194.0
2016-09-06,222.0
2016-09-07,191.0
2016-09-08,169.0
2016-09-09,135.0
2016-09-10,110.0
2016-09-11,99.0
2016-09-12,94.0
2016-09-13,93.0
2016-09-14,90.0
2016-09-15,87.0
2016-09-16,84.0
2016-09-17,83.0
2016-09-18,84.0
2016-09-19,84.0
2016-09-20,84.0
2016-09-21,83.0
2016-09-22,81.0
2016-09-23,80.0
2016-09-24,78.0
2016-09-25,78.0
2016-09-26,78.0
2016-09-27,76.0
2016-09-28,72.0
2016-09-29,70.0
2016-09-30,67.0
2016-10-01,66.0
2016-10-02,65.0
2016-10-03,83.0
2016-10-04,97.0
2016-10-05,91.0
2016-10-06,87.0
2016-10-07,93.0
2016-10-08,99.0
2016-10-09,108.0
2016-10-10,102.0
2016-10-11,88.0
2016-10-12,83.0
2016-10-13,112.0
2016-10-14,115.0
2016-10-15,109.0
2016-10-16,107.0
2016-10-17,100.0
2016-10-18,109.0
2016-10-19,127.0
2016-10-20,120.0
2016-10-21,213.0
2016-10-22,207.0
2016-10-23,204.0
2016-10-24,200.0
2016-10-25,150.0
2016-10-26,115.0
2016-10-27,107.0
2016-10-28,109.0
2016-10-29,107.0
2016-10-30,102.0
2016-10-31,95.0
2016-11-01,98.0
2016-11-02,95.0
2016-11-03,90.0
2016-11-04,89.0
2016-11-05,86.0
2016-11-06,85.0
2016-11-07,82.0
2016-11-08,81.0
2016-11-09,95.0
2016-11-10,117.0
2016-11-11,120.0
2016-11-12,115.0
2016-11-13,113.0
2016-11-14,109.0
2016-11-15,108.0
2016-11-16,106.0
2016-11-17,117.0
2016-11-18,100.0
2016-11-19,97.0
2016-11-20,91.0
2016-11-21,88.0
2016-11-22,85.0
2016-11-23,82.0
2016-11-24,80.0
2016-11-25,78.0
2016-11-26,77.0
2016-11-27,77.0
2016-11-28,79.0
2016-11-29,80.0
2016-11-30,79.0
2016-12-01,79.0
2016-12-02,79.0
2016-12-03,82.0
2016-12-04,95.0
2016-12-05,94.0
2016-12-06,91.0
2016-12-07,82.0
2016-12-08,81.0
2016-12-09,90.0
2016-12-10,107.0
2016-12-11,122.0
2016-12-12,174.0
2016-12-13,192.0
2016-12-14,185.0
2016-12-15,161.0
2016-12-16,137.0
2016-12-17,108.0
2016-12-18,105.0
2016-12-19,108.0
2016-12-20,121.0
2016-12-21,129.0
2016-12-22,126.0
2016-12-23,116.0
2016-12-24,106.0
2016-12-25,91.0
2016-12-26,89.0
2016-12-27,91.0
2016-12-28,94.0
2016-12-29,95.0
2016-12-30,97.0
2016-12-31,98.0
2017-01-01,110.0
2017-01-02,100.0
2017-01-03,101.0
2017-01-04,100.0
2017-01-05,115.0
2017-01-06,120.0
2017-01-07,120.0
2017-01-08,117.0
2017-01-09,113.0
2017-01-10,123.0
2017-01-11,145.0
2017-01-12,151.0
2017-01-13,159.0
2017-01-14,161.0
2017-01-15,151.0
2017-01-16,135.0
2017-01-17,130.0
2017-01-18,125.0
2017-01-19,124.0
2017-01-20,122.0
2017-01-21,118.0
2017-01-22,120.0
2017-01-23,117.0
2017-01-24,116.0
2017-01-25,178.0
2017-01-26,184.0
2017-01-27,186.0
2017-01-28,200.0
2017-01-29,178.0
2017-01-30,162.0
2017-01-31,156.0
2017-02-01,190.0
2017-02-02,167.0
2017-02-03,226.0
2017-02-04,220.0
2017-02-05,216.0
2017-02-06,195.0
2017-02-07,175.0
2017-02-08,157.0
2017-02-09,142.0
2017-02-10,132.0
2017-02-11,126.0
2017-02-12,159.0
2017-02-13,193.0
2017-02-14,188.0
2017-02-15,169.0
2017-02-16,164.0
2017-02-17,156.0
2017-02-18,142.0
2017-02-19,158.0
2017-02-20,157.0
2017-02-21,133.0
2017-02-22,114.0
2017-02-23,105.0
2017-02-24,110.0
2017-02-25,105.0
2017-02-26,102.0
2017-02-27,100.0
2017-02-28,97.0
2017-03-01,93.0
2017-03-02,95.0
2017-03-03,102.0
2017-03-04,106.0
2017-03-05,105.0
2017-03-06,94.0
2017-03-07,99.0
2017-03-08,93.0
2017-03-09,96.0
2017-03-10,96.0
2017-03-11,98.0
2017-03-12,98.0
2017-03-13,106.0
2017-03-14,103.0
2017-03-15,99.0
2017-03-16,100.0
2017-03-17,95.0
2017-03-18,95.0
2017-03-19,96.0
2017-03-20,100.0
2017-03-21,97.0
2017-03-22,100.0
2017-03-23,107.0
2017-03-24,107.0
2017-03-25,98.0
2017-03-26,102.0
2017-03-27,108.0
2017-03-28,99.0
2017-03-29,95.0
2017-03-30,100.0
2017-03-31,106.0
2017-04-01,110.0
2017-04-02,109.0
2017-04-03,102.0
2017-04-04,99.0
2017-04-05,91.0
2017-04-06,104.0
2017-04-07,122.0
2017-04-08,123.0
2017-04-09,127.0
2017-04-10,131.0
2017-04-11,122.0
2017-04-12,120.0
2017-04-13,126.0
2017-04-14,133.0
2017-04-15,139.0
2017-04-16,134.0
2017-04-17,107.0
2017-04-18,98.0
2017-04-19,95.0
2017-04-20,99.0
2017-04-21,106.0
2017-04-22,109.0
2017-04-23,115.0
2017-04-24,117.0
2017-04-25,99.0
2017-04-26,103.0
2017-04-27,107.0
2017-04-28,109.0
2017-04-29,99.0
2017-04-30,90.0
2017-05-01,88.0
2017-05-02,85.0
2017-05-03,83.0
2017-05-04,83.0
2017-05-05,88.0
2017-05-06,106.0
2017-05-07,114.0
2017-05-08,109.0
2017-05-09,90.0
2017-05-10,85.0
2017-05-11,84.0
2017-05-12,84.0
2017-05-13,84.0
2017-05-14,94.0
2017-05-15,94.0
2017-05-16,93.0
2017-05-17,83.0
2017-05-18,81.0
2017-05-19,145.0
2017-05-20,153.0
2017-05-21,189.0
2017-05-22,264.0
2017-05-23,236.0
2017-05-24,198.0
2017-05-25,174.0
2017-05-26,155.0
2017-05-27,140.0
2017-05-28,129.0
2017-05-29,123.0
2017-05-30,138.0
2017-05-31,132.0
2017-06-01,152.0
2017-06-02,142.0
2017-06-03,142.0
2017-06-04,149.0
2017-06-05,156.0
2017-06-06,192.0
2017-06-07,228.0
2017-06-08,228.0
2017-06-09,223.0
2017-06-10,191.0
2017-06-11,167.0
2017-06-12,151.0
2017-06-13,137.0
2017-06-14,124.0
2017-06-15,119.0
2017-06-16,115.0
2017-06-17,112.0
2017-06-18,108.0
2017-06-19,105.0
2017-06-20,129.0
2017-06-21,129.0
2017-06-22,128.0
2017-06-23,131.0
2017-06-24,132.0
2017-06-25,121.0
2017-06-26,112.0
2017-06-27,107.0
2017-06-28,103.0
2017-06-29,100.0
2017-06-30,99.0
2017-07-01,97.0
2017-07-02,96.0
2017-07-03,96.0
2017-07-04,98.0
2017-07-05,98.0
2017-07-06,102.0
2017-07-07,98.0
2017-07-08,92.0
2017-07-09,92.0
2017-07-10,94.0
2017-07-11,93.0
2017-07-12,89.0
2017-07-13,87.0
2017-07-14,86.0
2017-07-15,85.0
2017-07-16,84.0
2017-07-17,83.0
2017-07-18,86.0
2017-07-19,87.0
2017-07-20,85.0
2017-07-21,84.0
2017-07-22,81.0
2017-07-23,80.0
2017-07-24,80.0
2017-07-25,78.0
2017-07-26,76.0
2017-07-27,73.0
2017-07-28,73.0
2017-07-29,72.0
2017-07-30,73.0
2017-07-31,73.0
2017-08-01,72.0
2017-08-02,73.0
2017-08-03,79.0
2017-08-04,78.0
2017-08-05,80.0
2017-08-06,77.0
2017-08-07,74.0
2017-08-08,72.0
2017-08-09,69.0
2017-08-10,69.0
2017-08-11,69.0
2017-08-12,69.0
2017-08-13,69.0
2017-08-14,85.0
2017-08-15,93.0
2017-08-16,86.0
2017-08-17,83.0
2017-08-18,78.0
2017-08-19,78.0
2017-08-20,137.0
2017-08-21,151.0
2017-08-22,139.0
2017-08-23,135.0
2017-08-24,130.0
2017-08-25,98.0
2017-08-26,89.0
2017-08-27,83.0
2017-08-28,80.0
2017-08-29,77.0
2017-08-30,73.0
2017-08-31,73.0
2017-09-01,71.0
2017-09-02,75.0
2017-09-03,92.0
2017-09-04,84.0
2017-09-05,74.0
2017-09-06,70.0
2017-09-07,71.0
2017-09-08,71.0
2017-09-09,69.0
2017-09-10,67.0
2017-09-11,67.0
2017-09-12,66.0
2017-09-13,62.0
2017-09-14,61.0
2017-09-15,60.0
2017-09-16,59.0
2017-09-17,58.0
2017-09-18,57.0
2017-09-19,58.0
2017-09-20,62.0
2017-09-21,60.0
2017-09-22,58.0
2017-09-23,62.0
2017-09-24,63.0
2017-09-25,61.0
2017-09-26,58.0
2017-09-27,59.0
2017-09-28,59.0
2017-09-29,57.0
2017-09-30,90.0
2017-10-01,99.0
2017-10-02,120.0
2017-10-03,103.0
2017-10-04,95.0
2017-10-05,78.0
2017-10-06,68.0
2017-10-07,112.0
2017-10-08,138.0
2017-10-09,137.0
2017-10-10,134.0
2017-10-11,130.0
2017-10-12,161.0
2017-10-13,132.0
2017-10-14,141.0
2017-10-15,142.0
2017-10-16,134.0
2017-10-17,126.0
2017-10-18,124.0
2017-10-19,128.0
2017-10-20,126.0
2017-10-21,107.0
2017-10-22,109.0
2017-10-23,107.0
2017-10-24,98.0
2017-10-25,94.0
2017-10-26,122.0
2017-10-27,142.0
2017-10-28,141.0
2017-10-29,138.0
2017-10-30,146.0
2017-10-31,129.0
2017-11-01,127.0
2017-11-02,113.0
2017-11-03,100.0
2017-11-04,99.0
2017-11-05,107.0
2017-11-06,107.0
2017-11-07,102.0
2017-11-08,95.0
2017-11-09,99.0
2017-11-10,100.0
2017-11-11,121.0
2017-11-12,117.0
2017-11-13,112.0
2017-11-14,98.0
2017-11-15,80.0
2017-11-16,73.0
2017-11-17,77.0
2017-11-18,137.0
2017-11-19,129.0
2017-11-20,127.0
2017-11-21,117.0
2017-11-22,112.0
2017-11-23,115.0
2017-11-24,107.0
2017-11-25,100.0
2017-11-26,107.0
2017-11-27,97.0
2017-11-28,93.0
2017-11-29,87.0
2017-11-30,83.0
2017-12-01,91.0
2017-12-02,88.0
2017-12-03,89.0
2017-12-04,90.0
2017-12-05,89.0
2017-12-06,95.0
2017-12-07,98.0
2017-12-08,91.0
2017-12-09,88.0
2017-12-10,85.0
2017-12-11,84.0
2017-12-12,81.0
2017-12-13,80.0
2017-12-14,80.0
2017-12-15,171.0
2017-12-16,114.0
2017-12-17,108.0
2017-12-18,109.0
2017-12-19,116.0
2017-12-20,122.0
2017-12-21,115.0
2017-12-22,114.0
2017-12-23,118.0
2017-12-24,109.0
2017-12-25,159.0
2017-12-26,169.0
2017-12-27,167.0
2017-12-28,184.0
2017-12-29,196.0
2017-12-30,206.0
2017-12-31,196.0
2018-01-01,226.0
2018-01-02,220.0
2018-01-03,209.0
2018-01-04,197.0
2018-01-05,186.0
2018-01-06,162.0
2018-01-07,129.0
2018-01-08,122.0
2018-01-09,118.0
2018-01-10,125.0
2018-01-11,134.0
2018-01-12,146.0
2018-01-13,145.0
2018-01-14,143.0
2018-01-15,138.0
2018-01-16,131.0
2018-01-17,190.0
2018-01-18,185.0
2018-01-19,189.0
2018-01-20,224.0
2018-01-21,202.0
2018-01-22,198.0
2018-01-23,203.0
2018-01-24,202.0
2018-01-25,205.0
2018-01-26,214.0
2018-01-27,207.0
2018-01-28,197.0
2018-01-29,194.0
2018-01-30,211.0
2018-01-31,199.0
2018-02-01,202.0
2018-02-02,199.0
2018-02-03,190.0
2018-02-04,180.0
2018-02-05,169.0
2018-02-06,154.0
2018-02-07,140.0
2018-02-08,132.0
2018-02-09,123.0
2018-02-10,118.0
2018-02-11,118.0
2018-02-12,186.0
2018-02-13,204.0
2018-02-14,200.0
2018-02-15,222.0
2018-02-16,207.0
2018-02-17,192.0
2018-02-18,179.0
2018-02-19,164.0
2018-02-20,158.0
2018-02-21,147.0
2018-02-22,138.0
2018-02-23,129.0
2018-02-24,126.0
2018-02-25,124.0
2018-02-26,114.0
2018-02-27,111.0
2018-02-28,126.0
2018-03-01,146.0
2018-03-02,127.0
2018-03-03,118.0
2018-03-04,164.0
2018-03-05,157.0
2018-03-06,153.0
2018-03-07,174.0
2018-03-08,163.0
2018-03-09,141.0
2018-03-10,129.0
2018-03-11,138.0
2018-03-12,123.0
2018-03-13,115.0
2018-03-14,131.0
2018-03-15,183.0
2018-03-16,168.0
2018-03-17,161.0
2018-03-18,167.0
2018-03-19,161.0
2018-03-20,124.0
2018-03-21,155.0
2018-03-22,147.0
2018-03-23,153.0
2018-03-24,159.0
2018-03-25,152.0
2018-03-26,139.0
2018-03-27,161.0
2018-03-28,193.0
2018-03-29,204.0
2018-03-30,203.0
2018-03-31,187.0
2018-04-01,174.0
2018-04-02,167.0
2018-04-03,152.0
2018-04-04,133.0
2018-04-05,135.0
2018-04-06,125.0
2018-04-07,125.0
2018-04-08,125.0
2018-04-09,115.0
2018-04-10,110.0
2018-04-11,106.0
2018-04-12,102.0
2018-04-13,99.0
2018-04-14,98.0
2018-04-15,98.0
2018-04-16,103.0
2018-04-17,105.0
2018-04-18,111.0
2018-04-19,117.0
2018-04-20,114.0
2018-04-21,99.0
2018-04-22,96.0
2018-04-23,94.0
2018-04-24,94.0
2018-04-25,91.0
2018-04-26,90.0
2018-04-27,89.0
2018-04-28,88.0
2018-04-29,86.0
2018-04-30,85.0
2018-05-01,85.0
2018-05-02,85.0
2018-05-03,83.0
2018-05-04,88.0
2018-05-05,87.0
2018-05-06,84.0
2018-05-07,83.0
2018-05-08,85.0
2018-05-09,91.0
2018-05-10,103.0
2018-05-11,117.0
2018-05-12,116.0
2018-05-13,93.0
2018-05-14,87.0
2018-05-15,85.0
2018-05-16,84.0
2018-05-17,81.0
2018-05-18,82.0
2018-05-19,95.0
2018-05-20,94.0
2018-05-21,95.0
2018-05-22,85.0
2018-05-23,80.0
2018-05-24,78.0
2018-05-25,77.0
2018-05-26,78.0
2018-05-27,77.0
2018-05-28,77.0
2018-05-29,77.0
2018-05-30,78.0
2018-05-31,75.0
2018-06-01,73.0
2018-06-02,73.0
2018-06-03,86.0
2018-06-04,90.0
2018-06-05,96.0
2018-06-06,95.0
2018-06-07,116.0
2018-06-08,116.0
2018-06-09,118.0
2018-06-10,107.0
2018-06-11,90.0
2018-06-12,85.0
2018-06-13,88.0
2018-06-14,87.0
2018-06-15,88.0
2018-06-16,90.0
2018-06-17,96.0
2018-06-18,99.0
2018-06-19,92.0
2018-06-20,89.0
2018-06-21,85.0
2018-06-22,82.0
2018-06-23,79.0
2018-06-24,76.0
2018-06-25,75.0
2018-06-26,76.0
2018-06-27,89.0
2018-06-28,94.0
2018-06-29,96.0
2018-06-30,86.0
2018-07-01,80.0
2018-07-02,76.0
2018-07-03,75.0
2018-07-04,73.0
2018-07-05,73.0
2018-07-06,75.0
2018-07-07,72.0
2018-07-08,70.0
2018-07-09,69.0
2018-07-10,70.0
2018-07-11,68.0
2018-07-12,66.0
2018-07-13,66.0
2018-07-14,66.0
2018-07-15,65.0
2018-07-16,63.0
2018-07-17,59.0
2018-07-18,58.0
2018-07-19,58.0
2018-07-20,59.0
2018-07-21,60.0
2018-07-22,59.0
2018-07-23,60.0
2018-07-24,62.0
2018-07-25,65.0
2018-07-26,64.0
2018-07-27,65.0
2018-07-28,63.0
2018-07-29,63.0
2018-07-30,61.0
2018-07-31,61.0
2018-08-01,63.0
2018-08-02,67.0
2018-08-03,70.0
2018-08-04,80.0
2018-08-05,80.0
2018-08-06,71.0
2018-08-07,67.0
2018-08-08,64.0
2018-08-09,65.0
2018-08-10,64.0
2018-08-11,64.0
2018-08-12,62.0
2018-08-13,60.0
2018-08-14,60.0
2018-08-15,60.0
2018-08-16,59.0
2018-08-17,56.0
2018-08-18,58.0
2018-08-19,58.0
2018-08-20,59.0
2018-08-21,58.0
2018-08-22,61.0
2018-08-23,60.0
2018-08-24,65.0
2018-08-25,100.0
2018-08-26,100.0
2018-08-27,97.0
2018-08-28,74.0
2018-08-29,67.0
2018-08-30,63.0
2018-08-31,62.0
2018-09-01,61.0
2018-09-02,61.0
2018-09-03,72.0
2018-09-04,81.0
2018-09-05,85.0
2018-09-06,84.0
2018-09-07,75.0
2018-09-08,67.0
2018-09-09,65.0
2018-09-10,63.0
2018-09-11,62.0
2018-09-12,60.0
2018-09-13,62.0
2018-09-14,73.0
2018-09-15,91.0
2018-09-16,89.0
2018-09-17,93.0
2018-09-18,86.0
2018-09-19,75.0
2018-09-20,79.0
2018-09-21,76.0
2018-09-22,73.0
2018-09-23,69.0
2018-09-24,65.0
2018-09-25,66.0
2018-09-26,63.0
2018-09-27,84.0
2018-09-28,99.0
2018-09-29,107.0
2018-09-30,86.0
2018-10-01,97.0
2018-10-02,92.0
2018-10-03,122.0
2018-10-04,132.0
2018-10-05,129.0
2018-10-06,130.0
2018-10-07,142.0
2018-10-08,144.0
2018-10-09,139.0
2018-10-10,181.0
2018-10-11,186.0
2018-10-12,177.0
2018-10-13,163.0
2018-10-14,158.0
2018-10-15,161.0
2018-10-16,170.0
2018-10-17,168.0
2018-10-18,217.0
2018-10-19,230.0
2018-10-20,212.0
2018-10-21,195.0
2018-10-22,178.0
2018-10-23,158.0
2018-10-24,136.0
2018-10-25,134.0
2018-10-26,130.0
2018-10-27,140.0
2018-10-28,143.0
2018-10-29,169.0
2018-10-30,163.0
2018-10-31,144.0
2018-11-01,115.0
2018-11-02,106.0
2018-11-03,101.0
2018-11-04,102.0
2018-11-05,100.0
2018-11-06,97.0
2018-11-07,96.0
2018-11-08,94.0
2018-11-09,107.0
2018-11-10,122.0
2018-11-11,133.0
2018-11-12,224.0
2018-11-13,191.0
2018-11-14,165.0
2018-11-15,144.0
2018-11-16,114.0
2018-11-17,101.0
2018-11-18,96.0
2018-11-19,98.0
2018-11-20,98.0
2018-11-21,96.0
2018-11-22,94.0
2018-11-23,94.0
2018-11-24,99.0
2018-11-25,97.0
2018-11-26,88.0
2018-11-27,87.0
2018-11-28,87.0
2018-11-29,89.0
2018-11-30,89.0
2018-12-01,129.0
2018-12-02,119.0
2018-12-03,121.0
2018-12-04,128.0
2018-12-05,110.0
2018-12-06,96.0
2018-12-07,85.0
2018-12-08,82.0
2018-12-09,82.0
2018-12-10,79.0
2018-12-11,77.0
2018-12-12,74.0
2018-12-13,73.0
